,StationName,county,Town,lat,lon,IIiii,tTime,dFy,fFy,T,Tx,Tn,VV,RR
9447,北港,温岭市,松门镇,28.43167,121.6581,K8445,2022-02-07 16:00:00,339,146,69,72,69,-9999,51
9448,城南小学,温岭市,城南镇,28.325,121.4075,K8446,2022-02-07 16:00:00,318,165,73,73,71,-9999,66
9449,温岭南,温岭市,城南镇,28.32778,121.4594,K8447,2022-02-07 16:00:00,33,113,76,77,75,11642,60
9450,隔海岛,温岭市,石塘镇,28.30389,121.6469,K8448,2022-02-07 16:00:00,3,199,71,78,71,-9999,66
9451,潘郎小学,温岭市,大溪镇,28.45389,121.3058,K8460,2022-02-07 16:00:00,303,70,78,78,75,-9999,32
9452,犁头咀,温岭市,城南镇,28.26556,121.4369,K8461,2022-02-07 16:00:00,357,165,73,73,71,-9999,57
9453,伍佰屿,温岭市,滨海镇,28.47694,121.6092,K8462,2022-02-07 16:00:00,333,109,70,75,70,-9999,58
9454,温岭中学,温岭市,太平街道,28.37472,121.3969,K8463,2022-02-07 16:00:00,320,68,75,75,71,-9999,53
9455,滨海中学,温岭市,滨海镇,28.46833,121.5203,K8464,2022-02-07 16:00:00,298,86,71,71,70,-9999,52
9456,长屿小学,温岭市,新河镇,28.45111,121.4406,K8465,2022-02-07 16:00:00,275,69,72,72,71,-9999,50
9457,青屿校区,温岭市,温峤镇,28.36361,121.2439,K8466,2022-02-07 16:00:00,308,99,76,77,74,16402,27
9458,毛竹下,温岭市,大溪镇,28.43833,121.2553,K8467,2022-02-07 16:00:00,-9999,-9999,81,81,78,-9999,34
9459,上洋工业区,温岭市,大溪镇,28.43278,121.2506,K8468,2022-02-07 16:00:00,-9999,-9999,80,80,77,-9999,39
9460,双溪村,温岭市,大溪镇,28.45528,121.2419,K8469,2022-02-07 16:00:00,-9999,-9999,80,80,77,-9999,34
9461,翁岙村,温岭市,大溪镇,28.51611,121.2917,K8470,2022-02-07 16:00:00,-9999,-9999,77,77,73,-9999,50
9462,金路村,温岭市,新河镇,28.45861,121.4111,K8471,2022-02-07 16:00:00,-9999,-9999,73,73,70,-9999,38
9463,楼岙村,温岭市,新河镇,28.44889,121.4231,K8472,2022-02-07 16:00:00,-9999,-9999,73,73,71,-9999,48
9464,屿头村,温岭市,新河镇,28.44667,121.4375,K8473,2022-02-07 16:00:00,-9999,-9999,73,73,71,-9999,49
9465,长屿村,温岭市,新河镇,28.44667,121.4456,K8474,2022-02-07 16:00:00,-9999,-9999,71,72,70,-9999,49
9466,下呈村,温岭市,坞根镇,28.30278,121.2569,K8475,2022-02-07 16:00:00,-9999,-9999,82,82,78,-9999,34
9467,东门村,温岭市,坞根镇,28.33389,121.2178,K8476,2022-02-07 16:00:00,-9999,-9999,81,82,78,-9999,28
9468,紫荆校区,温岭市,箬横镇,28.405,121.6108,K8477,2022-02-07 16:00:00,253,118,71,76,71,-9999,61
9469,清港,玉环市,清港镇,28.25694,121.2867,K8501,2022-02-07 16:00:00,353,112,81,81,76,-9999,46
9470,干江,玉环市,干江镇,28.16639,121.3717,K8502,2022-02-07 16:00:00,332,153,69,70,67,30000,59
9471,沙门,玉环市,沙门镇,28.24389,121.3803,K8503,2022-02-07 16:00:00,7,114,86,87,84,-9999,49
9472,海山,玉环市,海山乡,28.21,121.1575,K8504,2022-02-07 16:00:00,290,67,88,89,86,30000,29
9473,玉城,玉环市,玉城街道,28.12556,121.2369,K8505,2022-02-07 16:00:00,290,76,83,85,77,-9999,51
9474,大鹿岛,玉环市,鸡山乡,28.09222,121.4039,K8506,2022-02-07 16:00:00,293,127,78,79,76,-9999,55
9475,鲜迭,玉环市,大麦屿街道,28.09167,121.2042,K8507,2022-02-07 16:00:00,292,92,68,69,67,-9999,47
9476,花岩浦,玉环市,龙溪乡,28.19611,121.3092,K8510,2022-02-07 16:00:00,342,136,72,72,70,21008,50
9477,芦浦,玉环市,芦浦镇,28.19833,121.2414,K8511,2022-02-07 16:00:00,4,100,71,73,68,-9999,50
9478,楚门,玉环市,楚门镇,28.21694,121.3014,K8512,2022-02-07 16:00:00,299,98,74,74,72,-9999,57
9479,鸡山,玉环市,鸡山乡,28.10611,121.36417,K8513,2022-02-07 16:00:00,313,198,73,73,71,11037,58
9480,大麦屿,玉环市,大麦屿街道,28.10306,121.1358,K8517,2022-02-07 16:00:00,309,101,84,86,83,-9999,36
9481,龙溪樱桃 ,玉环市,龙溪乡,28.22667,121.3333,K8518,2022-02-07 16:00:00,11,47,81,82,79,-9999,57
9482,大雷山,玉环市,清港镇,28.31528,121.3458,K8521,2022-02-07 16:00:00,286,149,55,55,53,-9999,45
9483,分水山,玉环县,芦浦镇,28.195,121.2103,K8522,2022-02-07 16:00:00,347,50,81,83,78,19963,41
9484,雕鹰山,玉环市,大麦屿街道,28.11917,121.1981,K8527,2022-02-07 16:00:00,279,117,70,70,69,-9999,46
9485,乐清二桥,玉环市,海山乡,28.2425,121.1392,K8528,2022-02-07 16:00:00,309,84,-9999,-9999,-9999,30000,0
9486,吊船湾,玉环市,沙门镇,28.22222,121.3753,K8530,2022-02-07 16:00:00,270,84,84,84,82,13220,61
9487,大雷山雪深,玉环县,清港镇,28.31528,121.3458,K8531,2022-02-07 16:00:00,-9999,-9999,-9999,-9999,-9999,-9999,0
9488,大圆头,玉环市,沙门镇,28.24195,121.4161,K8544,2022-02-07 16:00:00,325,145,67,68,66,-9999,50
9489,大岩头,玉环市,大麦屿街道,28.04667,121.1631,K8545,2022-02-07 16:00:00,336,158,70,72,70,-9999,40
9490,中鹿岛,玉环市,鸡山乡,28.05694,121.4106,K8546,2022-02-07 16:00:00,305,180,71,74,69,-9999,38
9491,双龙村,玉环市,坎门街道,28.1,121.255,K8547,2022-02-07 16:00:00,0,0,82,83,76,-9999,40
9492,垟岭村,玉环市,干江镇,28.18861,121.3475,K8548,2022-02-07 16:00:00,0,0,69,70,66,-9999,72
9493,江岩,玉环市,玉城街道,28.17333,121.1492,K8549,2022-02-07 16:00:00,322,77,80,81,78,-9999,29
9494,黄门,玉环市,坎门街道,28.07,121.2361,K8550,2022-02-07 16:00:00,323,158,76,76,72,-9999,47
9495,苔山塘,玉环市,清港镇,28.27417,121.2564,K8556,2022-02-07 16:00:00,343,86,78,78,76,-9999,38
9496,杜桥,临海市,杜桥镇,28.76667,121.4869,K8601,2022-02-07 16:00:00,315,71,73,73,71,-9999,53
9497,涌泉,临海市,涌泉镇,28.75694,121.3186,K8602,2022-02-07 16:00:00,302,55,65,67,65,-9999,36
9498,白水洋,临海市,白水洋镇,28.89917,120.9047,K8603,2022-02-07 16:00:00,239,25,68,69,66,-9999,25
9499,东塍,临海市,东塍镇,28.92889,121.2622,K8604,2022-02-07 16:00:00,282,41,67,68,65,-9999,41
9500,河头,临海市,河头镇,29.00056,121.1142,K8605,2022-02-07 16:00:00,184,32,62,62,59,-9999,26
9501,尤溪,临海市,尤溪镇,28.7425,121.1011,K8606,2022-02-07 16:00:00,309,49,68,70,68,-9999,30
9502,汛桥,临海市,汛桥镇,28.795,121.1706,K8607,2022-02-07 16:00:00,36,73,68,68,66,-9999,36
9503,牛头山,临海市,邵家渡街道,28.84,121.2647,K8608,2022-02-07 16:00:00,341,37,64,65,63,-9999,50
9504,小芝,临海市,小芝镇,28.85222,121.4519,K8609,2022-02-07 16:00:00,297,69,65,66,63,-9999,58
9505,南门坑,临海市,桃渚镇,28.83722,121.6631,K8610,2022-02-07 16:00:00,242,85,66,66,63,-9999,58
9506,白沙,临海市,上盘镇,28.71278,121.6378,K8611,2022-02-07 16:00:00,334,114,71,71,69,9629,57
9507,黄家寮,临海市, 括苍镇,28.74833,120.9744,K8612,2022-02-07 16:00:00,-9999,-9999,33,34,32,-9999,28
9508,外蔡,临海市,邵家渡街道,28.87944,121.3731,K8613,2022-02-07 16:00:00,0,0,61,66,61,-9999,52
9509,汇溪,临海市,汇溪镇,28.95778,121.2133,K8614,2022-02-07 16:00:00,353,47,60,62,60,-9999,26
9510,江南,临海市,江南街道,28.79444,121.1206,K8615,2022-02-07 16:00:00,45,38,68,70,67,-9999,31
9511,沿江,临海市,沿江镇,28.74611,121.2358,K8616,2022-02-07 16:00:00,326,68,70,71,70,-9999,42
9512,大田,临海市,大田镇,28.90444,121.2022,K8617,2022-02-07 16:00:00,303,56,66,66,63,-9999,43
9513,永丰,临海市,永丰镇,28.87278,121.0231,K8618,2022-02-07 16:00:00,211,14,68,68,64,-9999,28
9514,羊岩山,临海市,河头镇,28.97889,121.1494,K8619,2022-02-07 16:00:00,308,115,32,32,17,-9999,31
9515,桃渚镇,临海市,桃渚镇,28.80861,121.5797,K8620,2022-02-07 16:00:00,332,107,70,71,69,-9999,42
9516,医化园区,临海市,杜桥镇,28.69306,121.5456,K8621,2022-02-07 16:00:00,320,91,73,76,71,-9999,67
9517,两桥村,临海市,古城街道,28.87167,121.0797,K8622,2022-02-07 16:00:00,290,53,66,66,63,-9999,30
9518,安桥,临海市,白水洋镇,28.98,120.9153,K8623,2022-02-07 16:00:00,90,23,62,62,57,-9999,24
9519,里梅,临海市,白水洋镇,29.01528,120.9958,K8624,2022-02-07 16:00:00,114,28,56,58,53,-9999,23
9520,大洋,临海市,永丰镇,28.93361,121.0011,K8625,2022-02-07 16:00:00,186,40,62,62,57,-9999,18
9521,岭脚金,临海市,尤溪镇,28.69,121.0728,K8626,2022-02-07 16:00:00,5,36,63,66,63,-9999,40
9522,头门,临海市,上盘镇,28.69111,121.7594,K8627,2022-02-07 16:00:00,343,210,68,68,67,9228,39
9523,白水洋小学,临海市,白水洋镇,28.91,120.8944,K8628,2022-02-07 16:00:00,184,33,67,67,63,-9999,21
9524,雀儿岙,临海市,上盘镇,28.80972,121.8475,K8629,2022-02-07 16:00:00,4,229,67,70,66,2334,50
9525,田岙岛,临海市,上盘镇,28.74306,121.8481,K8630,2022-02-07 16:00:00,19,148,67,71,67,-9999,44
9526,白水洋雪深,临海市,白水洋镇,28.90055,120.8942,K8633,2022-02-07 16:00:00,-9999,-9999,-9999,-9999,-9999,-9999,0
9527,上白岩雪深,临海市,尤溪镇,28.72917,120.9675,K8634,2022-02-07 16:00:00,-9999,-9999,-9999,-9999,-9999,-9999,0
9528,安基山雪深,临海市,白水洋镇,29.00028,120.9667,K8635,2022-02-07 16:00:00,-9999,-9999,-9999,-9999,-9999,-9999,0
9529,上白岩,临海市,尤溪镇,28.72917,120.9675,K8640,2022-02-07 16:00:00,38,83,40,41,27,-9999,22
9530,小溪,临海市,江南街道,28.77222,121.1153,K8641,2022-02-07 16:00:00,96,29,66,68,65,-9999,33
9531,岭上村,临海市,邵家渡街道,28.82444,121.2322,K8642,2022-02-07 16:00:00,344,71,52,56,52,-9999,36
9532,安基山,临海市,白水洋镇,29.00028,120.9667,K8643,2022-02-07 16:00:00,334,58,28,31,15,-9999,23
9533,红树林,临海市,小芝镇,28.89333,121.3694,K8644,2022-02-07 16:00:00,273,63,63,63,61,-9999,48
9534,南岙村,临海市,邵家渡街道,28.84833,121.3367,K8646,2022-02-07 16:00:00,259,79,64,66,64,-9999,47
9535,上西辽,临海市,汇溪镇,29.00528,121.2608,K8647,2022-02-07 16:00:00,329,81,26,26,23,-9999,35
9536,乌岩岙,临海市,小芝镇,28.91028,121.4022,K8648,2022-02-07 16:00:00,282,99,46,49,46,-9999,60
9537,临港,临海市,杜桥镇,28.71361,121.5781,K8649,2022-02-07 16:00:00,343,91,76,76,75,-9999,67
9538,大竹山,临海市,上盘镇,28.71583,121.7297,K8650,2022-02-07 16:00:00,335,163,70,70,68,6108,42
9539,桥东,临海市,上盘镇,28.70917,121.7539,K8651,2022-02-07 16:00:00,337,162,72,73,71,-9999,0
9540,桥西,临海市,上盘镇,28.71806,121.7117,K8652,2022-02-07 16:00:00,348,148,76,77,74,-9999,0
9541,里潘村,临海市,杜桥镇,28.75889,121.5583,K8655,2022-02-07 16:00:00,345,115,77,78,77,12613,54
9542,山安,临海市,汇溪镇,29.00583,121.1697,K8656,2022-02-07 16:00:00,345,47,37,37,35,-9999,29
9543,城西中学,临海市,括苍镇,28.85695,120.9878,K8657,2022-02-07 16:00:00,104,17,69,69,65,-9999,23
9544,北泽岛,临海市,桃渚镇,28.89583,121.7594,K8658,2022-02-07 16:00:00,308,171,63,66,63,-9999,38
9545,北固山,临海市,古城街道,28.865,121.1114,K8659,2022-02-07 16:00:00,255,35,62,62,59,-9999,31
9546,古城,临海市,古城街道,28.85194,121.1328,K8661,2022-02-07 16:00:00,347,62,71,71,65,-9999,38
9547,白岩茶场,临海市,东塍镇,28.95417,121.4064,K8662,2022-02-07 16:00:00,353,78,32,33,32,-9999,51
9548,沿岸村,临海市,永丰镇,28.96722,121.0675,K8663,2022-02-07 16:00:00,67,16,63,64,62,-9999,25
9549,茶山村,临海市,邵家渡街道,28.87389,121.2828,K8664,2022-02-07 16:00:00,202,47,58,59,57,-9999,44
9550,坎门F,玉环市,坎门街道,28.0575,121.2708,K8667,2022-02-07 16:00:00,333,152,-9999,-9999,-9999,-9999,0
9551,康谷小学,临海市,东塍镇,28.93139,121.3914,K8668,2022-02-07 16:00:00,336,77,61,65,61,-9999,55
9552,兰田山,临海市,涌泉镇,28.82195,121.3711,K8669,2022-02-07 16:00:00,275,111,31,33,31,-9999,52
9553,岙陈,临海市,东塍镇,28.89,121.2947,K8671,2022-02-07 16:00:00,245,54,51,52,51,-9999,43
9554,桐坑,临海市,东塍镇,28.90083,121.3364,K8672,2022-02-07 16:00:00,324,109,36,36,34,-9999,52
9555,洞港,临海市,桃渚镇,28.85278,121.6708,K8673,2022-02-07 16:00:00,230,122,71,71,67,-9999,50
9556,临海西,临海市,永丰镇,28.86972,121.0464,K8674,2022-02-07 16:00:00,94,34,66,68,64,11994,28
9557,括苍枢纽,临海市,括苍镇,28.87,120.9656,K8675,2022-02-07 16:00:00,325,51,65,68,63,10302,21
9558,景山村,临海市,括苍镇,28.82611,120.9667,K8676,2022-02-07 16:00:00,-9999,-9999,47,48,40,-9999,24
9559,大泛村,临海市,白水洋镇,29.02639,120.9786,K8677,2022-02-07 16:00:00,-9999,-9999,52,52,49,-9999,26
9560,满塘村,临海市,永丰镇,28.9325,121.095,K8678,2022-02-07 16:00:00,266,12,53,53,50,-9999,27
9561,丁公园村,临海市,白水洋镇,29.00583,120.9836,K8679,2022-02-07 16:00:00,-9999,-9999,38,41,38,-9999,26
9562,尚山村,临海市,括苍镇,28.78111,120.9522,K8680,2022-02-07 16:00:00,-9999,-9999,55,55,52,-9999,26
9563,岭根村,临海市,东塍镇,28.95472,121.3808,K8682,2022-02-07 16:00:00,334,59,48,53,48,-9999,47
9564,溪口水库,临海市,杜桥镇,28.78583,121.4106,K8683,2022-02-07 16:00:00,337,84,76,78,76,-9999,39
9565,大岙西,临海市,白水洋镇,28.95833,120.9269,K8684,2022-02-07 16:00:00,-9999,-9999,57,59,55,-9999,23
9566,石门村,临海市,大田街道,28.96167,121.1519,K8685,2022-02-07 16:00:00,-9999,-9999,50,50,47,-9999,28
9567,山里村,临海市,大田街道,28.95306,121.1308,K8686,2022-02-07 16:00:00,-9999,-9999,52,52,50,-9999,29
9568,岭上蒋,临海市,河头镇,29.04,121.1208,K8687,2022-02-07 16:00:00,-9999,-9999,39,39,32,-9999,30
9569,江根村,临海市,汇溪镇,28.99639,121.2142,K8688,2022-02-07 16:00:00,-9999,-9999,50,51,50,-9999,34
9570,留山村,临海市,汇溪镇,28.98583,121.205,K8689,2022-02-07 16:00:00,-9999,-9999,40,41,38,-9999,33
9571,龙泉村,临海市,白水洋镇,28.95639,120.8956,K8690,2022-02-07 16:00:00,170,17,37,39,36,-9999,23
9572,许墅村,临海市,古城街道,28.88639,121.0811,K8691,2022-02-07 16:00:00,0,0,67,67,63,-9999,27
9573,溪王村,临海市,汇溪镇,28.995,121.1936,K8692,2022-02-07 16:00:00,-9999,-9999,47,47,43,-9999,34
9574,黄支罗,临海市,汇溪镇,29.02222,121.1889,K8693,2022-02-07 16:00:00,-9999,-9999,47,47,42,-9999,27
9575,大塘村,临海市,汇溪镇,29.02194,121.2131,K8694,2022-02-07 16:00:00,-9999,-9999,43,43,40,-9999,33
9576,王加山,临海市,尤溪镇,28.69889,121.0931,K8695,2022-02-07 16:00:00,-9999,-9999,55,57,55,-9999,33
9577,竹家山,临海市,尤溪镇,28.71806,121.0581,K8696,2022-02-07 16:00:00,-9999,-9999,59,62,58,-9999,33
9578,长加山,临海市,尤溪镇,28.74667,121.0439,K8697,2022-02-07 16:00:00,-9999,-9999,60,60,55,-9999,29
9579,白鹤,天台县,白鹤镇,29.26778,120.9864,K8701,2022-02-07 16:00:00,204,29,43,48,43,-9999,23
9580,街头,天台县,街头镇,29.12583,120.7947,K8702,2022-02-07 16:00:00,39,29,54,54,52,-9999,23
9581,华顶,天台县,石梁镇,29.25833,121.0914,K8703,2022-02-07 16:00:00,0,0,7,7,-3,-9999,11
9582,亭头,天台县,三合镇,29.09056,121.1014,K8704,2022-02-07 16:00:00,232,32,55,55,52,-9999,36
9583,龙溪,天台县,龙溪乡,29.05167,120.7939,K8705,2022-02-07 16:00:00,295,23,55,55,53,-9999,24
9584,南屏,天台县,南屏乡,29.07055,121.0,K8706,2022-02-07 16:00:00,264,30,49,50,48,-9999,26
9585,田芯,天台县,街头镇,29.05917,120.7022,K8707,2022-02-07 16:00:00,-9999,-9999,57,57,55,-9999,22
9586,下王,天台县,平桥镇,29.14472,120.8625,K8708,2022-02-07 16:00:00,94,26,54,55,53,-9999,23
9587,紫凝山,天台县,平桥镇,29.09945,120.8569,K8709,2022-02-07 16:00:00,101,29,33,35,31,-9999,31
9588,泳溪,天台县,泳溪乡,29.17194,121.2222,K8711,2022-02-07 16:00:00,273,25,57,60,57,-9999,39
9589,坦头,天台县,坦头镇,29.11111,121.1156,K8712,2022-02-07 16:00:00,-9999,-9999,54,55,51,-9999,33
9590,龙皇堂,天台县,石梁镇,29.24306,121.0519,K8713,2022-02-07 16:00:00,118,25,21,21,9,-9999,36
9591,洪畴,天台县,洪畴镇,29.06778,121.1947,K8714,2022-02-07 16:00:00,292,66,49,51,46,-9999,38
9592,雷峰,天台县,雷锋乡,29.08805,120.8956,K8715,2022-02-07 16:00:00,212,14,50,50,47,-9999,30
9593,滩岭,天台县,福溪街道,29.06944,121.0575,K8716,2022-02-07 16:00:00,122,22,58,58,55,-9999,28
9594,飞鹤,天台县,赤城街道,29.135,121.0372,K8717,2022-02-07 16:00:00,171,9,54,54,53,-9999,31
9595,左溪V,天台县,白鹤镇,29.28833,120.9108,K8718,2022-02-07 16:00:00,0,0,-9999,-9999,-9999,17833,0
9596,西方洋,天台县,坦头镇,29.12,121.1022,K8719,2022-02-07 16:00:00,294,56,53,54,52,30000,29
9597,屯桥,天台县,平桥镇,29.20111,120.8997,K8720,2022-02-07 16:00:00,239,20,50,50,49,-9999,23
9598,桐柏,天台县,赤城街道,29.20694,121.0164,K8721,2022-02-07 16:00:00,352,55,31,37,31,-9999,25
9599,大雷山,天台县,雷峰乡,29.02028,120.8761,K8722,2022-02-07 16:00:00,154,40,31,33,29,-9999,22
9600,柱峰,天台县,龙溪乡,29.02306,120.77,K8723,2022-02-07 16:00:00,316,27,44,45,39,-9999,21
9601,职业中专,天台县,福溪街道,29.13806,121.0067,K8724,2022-02-07 16:00:00,260,18,55,55,53,-9999,35
9602,三合,天台县,三合镇,29.08805,121.1758,K8725,2022-02-07 16:00:00,286,53,52,52,50,-9999,32
9603,里石门,天台县,街头镇,29.07278,120.7303,K8726,2022-02-07 16:00:00,64,33,49,53,49,-9999,23
9604,苍山顶,天台县,坦头镇,29.15139,121.1528,K8727,2022-02-07 16:00:00,19,27,28,28,18,-9999,30
9605,慈圣,天台县,石梁镇,29.31056,121.0619,K8728,2022-02-07 16:00:00,161,16,45,45,42,-9999,20
9606,黄龙水库,天台县,石梁镇,29.22417,121.14,K8729,2022-02-07 16:00:00,38,21,36,36,33,-9999,32
9607,天柱林场,天台县,龙溪乡,28.97583,120.8189,K8730,2022-02-07 16:00:00,206,40,16,26,9,-9999,22
9608,街头雪深,天台县,街头镇,29.12444,120.7933,K8734,2022-02-07 16:00:00,-9999,-9999,-9999,-9999,-9999,-9999,0
9609,柱峰雪深,天台县,龙溪乡,29.02306,120.77,K8735,2022-02-07 16:00:00,-9999,-9999,-9999,-9999,-9999,-9999,0
9610,华顶雪深,天台县,石梁镇,29.25833,121.0914,K8737,2022-02-07 16:00:00,-9999,-9999,-9999,-9999,-9999,-9999,0
9611,苍山顶雪深,天台县,石梁镇,29.15139,121.1528,K8738,2022-02-07 16:00:00,-9999,-9999,-9999,-9999,-9999,-9999,0
9612,溪地,天台县,街头镇,29.07139,120.8411,K8740,2022-02-07 16:00:00,276,17,56,56,51,-9999,28
9613,岭下洋,天台县,白鹤镇,29.20361,120.9628,K8741,2022-02-07 16:00:00,17,18,51,51,48,-9999,26
9614,三州,天台县,三州乡,29.22639,120.8475,K8746,2022-02-07 16:00:00,104,15,24,24,18,-9999,21
9615,下陈胡,天台县,坦头镇,29.115,121.1244,K8747,2022-02-07 16:00:00,260,109,51,51,49,-9999,30
9616,后岸,天台县,街头镇,29.07861,120.8139,K8748,2022-02-07 16:00:00,105,32,57,57,53,-9999,22
9617,飞鹤山,天台县,赤城街道,29.15195,121.0433,K8749,2022-02-07 16:00:00,322,23,50,50,48,-9999,31
9618,茶坑,天台县,街头镇,29.08222,120.7117,K8750,2022-02-07 16:00:00,255,11,53,54,52,-9999,23
9619,新城,天台县,始丰街道,29.13389,120.98,K8759,2022-02-07 16:00:00,229,17,53,54,52,-9999,33
9620,始丰小学,天台县,始丰街道,29.14778,120.99,K8760,2022-02-07 16:00:00,0,0,54,54,53,-9999,33
9621,万年寺,天台县,白鹤镇,29.27333,121.0083,K8761,2022-02-07 16:00:00,344,34,26,26,22,-9999,20
9622,下洋村,天台县,石梁镇,29.30833,121.1458,K8762,2022-02-07 16:00:00,284,21,39,39,38,-9999,28
9623,寒风缺,天台县,石梁镇,29.22806,121.05,K8763,2022-02-07 16:00:00,42,36,19,19,7,-9999,27
9624,曹一村,天台县,平桥镇,29.13556,120.885,K8764,2022-02-07 16:00:00,-9999,-9999,55,56,52,-9999,14
9625,北山村,天台县,泳溪乡,29.15611,121.1786,K8765,2022-02-07 16:00:00,-9999,-9999,40,40,33,-9999,41
9626,东安隐,天台县,洪畴镇,29.09972,121.2333,K8766,2022-02-07 16:00:00,-9999,-9999,36,36,28,-9999,33
9627,大横金,天台县,三合镇,29.10306,121.165,K8767,2022-02-07 16:00:00,-9999,-9999,50,50,48,-9999,33
9628,九遮山,天台县,街头镇,29.025,120.8392,K8768,2022-02-07 16:00:00,5,22,52,52,50,-9999,24
9629,龙潭村,天台县,始丰街道,29.10667,120.9492,K8769,2022-02-07 16:00:00,-9999,-9999,53,53,51,-9999,28
9630,左溪,天台县,白鹤镇,29.28889,120.915,K8770,2022-02-07 16:00:00,219,12,37,37,34,-9999,21
9631,溪地A,天台县,街头镇,29.05139,120.8411,K8771,2022-02-07 16:00:00,156,19,55,55,51,-9999,25
9632,大同寺,天台县,石梁镇,29.29333,121.1458,K8772,2022-02-07 16:00:00,293,22,36,36,35,-9999,29
9633,欢岙,天台县,坦头镇,29.18444,121.1128,K8773,2022-02-07 16:00:00,104,26,47,47,45,-9999,34
9634,下屋村,天台县,三州乡,29.21722,120.8017,K8774,2022-02-07 16:00:00,281,16,34,35,33,-9999,25
9635,灵溪村,天台县,三合镇,29.06417,121.1475,K8780,2022-02-07 16:00:00,60,45,53,53,49,-9999,30
9636,坪东村,天台县,洪畴镇,29.08167,121.2158,K8781,2022-02-07 16:00:00,-9999,-9999,46,46,42,-9999,35
9637,白鹤小学,天台县,白鹤镇,29.23528,120.9428,K8782,2022-02-07 16:00:00,320,28,49,49,46,-9999,20
9638,现代农业园,天台县,平桥镇,29.15333,120.8561,K8783,2022-02-07 16:00:00,102,25,55,56,55,-9999,22
9639,西山头,天台县,雷峰乡,29.05528,120.8917,K8784,2022-02-07 16:00:00,263,13,48,48,44,-9999,24
9640,翠西村,天台县,南屏乡,29.07028,120.9281,K8785,2022-02-07 16:00:00,-9999,-9999,39,39,33,-9999,31
9641,下辽坑,天台县,龙溪乡,29.00028,120.7953,K8786,2022-02-07 16:00:00,-9999,-9999,47,47,42,-9999,20
9642,岭里村,天台县,龙溪乡,29.0025,120.8183,K8787,2022-02-07 16:00:00,-9999,-9999,44,45,39,-9999,18
9643,兰田,天台县,泳溪乡,29.13417,121.2089,K8788,2022-02-07 16:00:00,80,19,46,47,45,-9999,35
9644,周家楼,天台县,平桥镇,29.155,120.7336,K8789,2022-02-07 16:00:00,62,11,43,43,41,-9999,19
9645,济溪,天台县,街头镇,29.05389,120.8553,K8790,2022-02-07 16:00:00,-9999,-9999,51,52,46,-9999,21
9646,亭旁,三门县,亭旁镇,29.04361,121.3403,K8801,2022-02-07 16:00:00,112,30,56,57,53,-9999,41
9647,三角塘,三门县,浦坝港镇,28.93806,121.7144,K8802,2022-02-07 16:00:00,312,158,68,70,68,17942,50
9648,蛇蟠,三门县,蛇蟠乡,29.16195,121.5706,K8803,2022-02-07 16:00:00,321,62,66,66,64,-9999,48
9649,横渡,三门县,横渡镇,29.01167,121.5094,K8805,2022-02-07 16:00:00,181,44,66,67,65,-9999,56
9650,百两岗,三门县,亭旁镇,28.98389,121.3986,K8806,2022-02-07 16:00:00,350,101,36,36,34,-9999,46
9651,高枧,三门县,珠岙镇,29.05,121.2208,K8807,2022-02-07 16:00:00,323,73,55,55,50,21385,21
9652,山场村,三门县,浦坝港镇,28.8675,121.5128,K8808,2022-02-07 16:00:00,246,71,72,76,71,-9999,47
9653,花桥,三门县,花桥镇,28.92083,121.4714,K8809,2022-02-07 16:00:00,282,44,73,74,72,-9999,46
9654,健跳,三门县,健跳镇,29.01389,121.6083,K8810,2022-02-07 16:00:00,23,64,66,66,63,20339,63
9655,浬浦,三门县,浦坝港镇,28.97111,121.5808,K8811,2022-02-07 16:00:00,347,112,64,65,62,-9999,57
9656,叶家村,三门县,海润街道,29.0675,121.4881,K8812,2022-02-07 16:00:00,316,43,64,64,61,-9999,49
9657,鹤井村,三门县,浦坝港镇,28.87583,121.6383,K8813,2022-02-07 16:00:00,52,122,66,66,62,30000,45
9658,珠岙,三门县,珠岙镇,29.07444,121.2789,K8814,2022-02-07 16:00:00,275,66,52,53,48,-9999,33
9659,沙柳,三门县,沙柳街道 ,29.15222,121.4575,K8815,2022-02-07 16:00:00,334,88,62,63,60,-9999,45
9660,农业园,三门县,健跳镇,29.10389,121.6006,K8816,2022-02-07 16:00:00,308,82,64,64,62,-9999,63
9661,悬诸,三门县,海游街道,29.07528,121.405,K8817,2022-02-07 16:00:00,205,25,64,64,60,-9999,51
9662,佃石,三门县,亭旁镇,29.0025,121.3147,K8818,2022-02-07 16:00:00,22,61,52,52,49,-9999,39
9663,板樟山,三门县,沙柳街道 ,29.15861,121.3514,K8819,2022-02-07 16:00:00,282,35,49,50,48,-9999,40
9664,滨海新城,三门县,海润街道,29.12361,121.48,K8820,2022-02-07 16:00:00,264,53,67,68,63,12714,49
9665,浦坝港,三门县,浦坝港镇,28.92694,121.5833,K8821,2022-02-07 16:00:00,317,67,69,69,66,27002,54
9666,下南山,三门县,沙柳街道,29.15083,121.3683,K8822,2022-02-07 16:00:00,325,62,48,48,46,-9999,43
9667,农气基地,三门县,健跳镇,29.10861,121.5767,K8823,2022-02-07 16:00:00,278,72,65,65,63,-9999,57
9668,东屏村,三门县,横渡镇,29.00889,121.4683,K8824,2022-02-07 16:00:00,277,86,69,70,67,-9999,53
9669,龙山,三门县,健跳镇,29.06667,121.6792,K8825,2022-02-07 16:00:00,328,155,60,60,58,-9999,58
